Trade Date,STrike,Expiry Date,Call/Put,Last Trade Price,Bid Price,Ask Price,Bid Implied Volatility,Ask Implied Volatility,Open Interest,Volume,Delta,Gamma,Vega,Theta,Rho
2023-07-03,170,2023-07-07,c,108.33,107.55,108.55,0,2.0993,318,10,1,0,0,-0.0279,0.0192
2023-07-03,175,2023-07-07,c,103.33,102.90,103.85,0,2.2513,264,15,1,0,0,-0.0287,0.0198
2023-07-03,180,2023-07-07,c,98.33,98.00,98.50,0,1.8067,417,14,1,0,0,-0.0296,0.0204
2023-07-03,185,2023-07-07,c,93.34,92.90,93.45,0,1.6226,734,395,1,0,0,-0.0304,0.0209
2023-07-03,190,2023-07-07,c,88.34,87.95,88.45,0,1.5209,1240,32,1,0,0,-0.0312,0.0215
2023-07-03,195,2023-07-07,c,83.34,83.15,83.45,0,1.422,461,22,1,0,0,-0.032,0.0221
2023-07-03,200,2023-07-07,c,78.35,78.15,78.45,0,1.3256,3388,135,1,0,0,-0.0329,0.0226
2023-07-03,202.5,2023-07-07,c,75.85,75.65,75.95,0,1.2784,17,2,1,0,0,-0.0333,0.0229
2023-07-03,205,2023-07-07,c,73.35,73.15,73.45,0,1.2317,1424,83,1,0,0,-0.0337,0.0232
2023-07-03,207.5,2023-07-07,c,70.85,70.65,70.95,0,1.1856,18,8,1,0,0,-0.0342,0.0235
2023-07-03,210,2023-07-07,c,68.35,68.15,68.45,0,1.14,1173,50,1,0,0,-0.0347,0.0238
2023-07-03,212.5,2023-07-07,c,65.85,65.65,65.95,0,1.095,64,4,1,0,0.0001,-0.0353,0.0241
2023-07-03,215,2023-07-07,c,63.36,63.15,63.45,0,1.0506,1178,88,0.9999,0,0.0001,-0.036,0.0243
2023-07-03,217.5,2023-07-07,c,60.86,60.65,60.95,0,1.0067,61,5,0.9998,0,0.0002,-0.0371,0.0246
2023-07-03,220,2023-07-07,c,58.36,58.15,58.60,0,1.105,2096,352,0.9997,0.0001,0.0004,-0.0386,0.0249
2023-07-03,222.5,2023-07-07,c,55.86,55.70,56.05,0,1.0199,118,9,0.9995,0.0001,0.0005,-0.0408,0.0252
2023-07-03,225,2023-07-07,c,53.37,53.20,53.55,0,0.9743,1903,53,0.9991,0.0002,0.001,-0.0442,0.0254
2023-07-03,227.5,2023-07-07,c,50.87,50.70,51.05,0,0.9292,304,14,0.9984,0.0003,0.0014,-0.0491,0.0257
2023-07-03,230,2023-07-07,c,48.38,48.20,48.55,0,0.8845,3630,185,0.9974,0.0004,0.0023,-0.0566,0.026
2023-07-03,232.5,2023-07-07,c,45.89,45.70,46.05,0,0.8404,334,66,0.9958,0.0006,0.004,-0.067,0.0262
2023-07-03,235,2023-07-07,c,43.41,43.35,43.50,0,0.7586,2138,335,0.9935,0.0009,0.0053,-0.0811,0.0264
2023-07-03,237.5,2023-07-07,c,40.97,40.90,41.05,0.5908,0.7518,247,100,0.9906,0.0013,0.0072,-0.0975,0.0266
2023-07-03,240,2023-07-07,c,38.46,38.40,38.55,0.552,0.7079,2500,655,0.9864,0.0018,0.0106,-0.1191,0.0267
2023-07-03,242.5,2023-07-07,c,36.01,35.90,36.05,0.5136,0.6645,1055,166,0.9813,0.0024,0.0133,-0.1429,0.0268
2023-07-03,245,2023-07-07,c,33.56,33.40,33.60,0.4756,0.6487,3650,757,0.9746,0.0032,0.0163,-0.1722,0.0269
2023-07-03,247.5,2023-07-07,c,30.98,30.95,31.10,0.5071,0.6047,2092,405,0.9664,0.0041,0.0237,-0.2045,0.0269
2023-07-03,250,2023-07-07,c,28.56,28.50,28.65,0.5066,0.5817,6726,1914,0.9568,0.0051,0.0284,-0.2373,0.0269
2023-07-03,252.5,2023-07-07,c,26.16,26.10,26.25,0.5162,0.572,2156,673,0.9448,0.0064,0.0334,-0.274,0.0268
2023-07-03,255,2023-07-07,c,23.76,23.70,23.80,0.5091,0.5393,8025,2736,0.9313,0.0079,0.0391,-0.3084,0.0266
2023-07-03,257.5,2023-07-07,c,21.40,21.30,21.45,0.4914,0.5283,4112,1698,0.9145,0.0097,0.0452,-0.3458,0.0264
2023-07-03,260,2023-07-07,c,19.10,19.05,19.15,0.4985,0.5178,13085,7564,0.8944,0.0117,0.0518,-0.3836,0.026
2023-07-03,262.5,2023-07-07,c,16.88,16.80,16.95,0.4895,0.5134,7876,8071,0.8681,0.0143,0.0655,-0.4267,0.0254
2023-07-03,265,2023-07-07,c,14.75,14.70,14.80,0.4903,0.504,15723,11694,0.8338,0.0172,0.0728,-0.4763,0.0246
2023-07-03,267.5,2023-07-07,c,12.74,12.70,12.80,0.4888,0.5003,4323,5947,0.7897,0.0203,0.0868,-0.5333,0.0235
2023-07-03,270,2023-07-07,c,10.90,10.85,10.95,0.4894,0.4994,16800,21888,0.7352,0.0232,0.0994,-0.5945,0.022
2023-07-03,272.5,2023-07-07,c,9.22,9.20,9.30,0.4946,0.5037,3707,4054,0.6719,0.0255,0.1052,-0.6534,0.0202
2023-07-03,275,2023-07-07,c,7.75,7.70,7.80,0.4976,0.5064,12246,27227,0.6036,0.0268,0.1136,-0.7022,0.0182
2023-07-03,277.5,2023-07-07,c,6.45,6.40,6.50,0.5031,0.5116,7197,28026,0.5348,0.027,0.1178,-0.7357,0.0161
2023-07-03,280,2023-07-07,c,5.33,5.30,5.35,0.5118,0.516,11812,97427,0.4688,0.0264,0.1174,-0.7517,0.0142
2023-07-03,282.5,2023-07-07,c,4.38,4.35,4.40,0.5194,0.5237,9797,42457,0.4073,0.0251,0.1158,-0.7492,0.0123
2023-07-03,285,2023-07-07,c,3.58,3.55,3.60,0.5273,0.5319,14397,68608,0.3511,0.0234,0.1087,-0.7304,0.0107
2023-07-03,287.5,2023-07-07,c,2.90,2.88,2.91,0.5353,0.5382,2173,16764,0.3003,0.0215,0.1041,-0.6974,0.0091
2023-07-03,290,2023-07-07,c,2.34,2.33,2.35,0.544,0.5462,8214,69392,0.2545,0.0195,0.092,-0.6539,0.0077
2023-07-03,292.5,2023-07-07,c,1.88,1.87,1.89,0.5515,0.5538,2625,13329,0.2143,0.0175,0.0854,-0.602,0.0065
2023-07-03,295,2023-07-07,c,1.51,1.50,1.51,0.5601,0.5613,6792,21800,0.1787,0.0154,0.0785,-0.5456,0.0055
2023-07-03,297.5,2023-07-07,c,1.20,1.20,1.22,0.5685,0.5717,1044,11939,0.1475,0.0135,0.0715,-0.4868,0.0045
2023-07-03,300,2023-07-07,c,0.96,0.95,0.96,0.5753,0.5771,26909,93434,0.121,0.0116,0.0572,-0.429,0.0037
2023-07-03,302.5,2023-07-07,c,0.76,0.76,0.77,0.5841,0.5861,2223,7652,0.0986,0.0099,0.0505,-0.3733,0.003
2023-07-03,305,2023-07-07,c,0.61,0.60,0.62,0.5915,0.5961,4623,13976,0.0796,0.0084,0.0441,-0.321,0.0024
2023-07-03,307.5,2023-07-07,c,0.49,0.48,0.49,0.6005,0.6031,1543,7807,0.064,0.007,0.0381,-0.2733,0.002
2023-07-03,310,2023-07-07,c,0.38,0.38,0.39,0.6086,0.6116,6056,16139,0.0509,0.0058,0.0327,-0.2303,0.0016
2023-07-03,312.5,2023-07-07,c,0.31,0.30,0.31,0.6158,0.6194,874,4388,0.0404,0.0048,0.0277,-0.1926,0.0012
2023-07-03,315,2023-07-07,c,0.24,0.24,0.25,0.6249,0.6292,5365,12810,0.0317,0.0039,0.0213,-0.1591,0.001
2023-07-03,317.5,2023-07-07,c,0.20,0.19,0.20,0.6322,0.6374,308,4472,0.0249,0.0032,0.0193,-0.1308,0.0008
2023-07-03,320,2023-07-07,c,0.16,0.15,0.16,0.6398,0.6461,7004,11309,0.0194,0.0025,0.0128,-0.1068,0.0006
2023-07-03,322.5,2023-07-07,c,0.13,0.12,0.13,0.6479,0.6557,260,3200,0.015,0.002,0.0108,-0.0861,0.0005
2023-07-03,325,2023-07-07,c,0.10,0.10,0.11,0.6605,0.6689,4658,7173,0.0115,0.0016,0.0082,-0.0688,0.0004
2023-07-03,327.5,2023-07-07,c,0.08,0.08,0.09,0.6687,0.6785,196,2736,0.0088,0.0013,0.0065,-0.0546,0.0003
2023-07-03,330,2023-07-07,c,0.06,0.06,0.07,0.6708,0.6829,5114,8930,0.0067,0.001,0.0051,-0.0433,0.0002
2023-07-03,332.5,2023-07-07,c,0.06,0.06,0.07,0.6969,0.7092,856,835,0.0049,0.0007,0.0039,-0.0325,0.0001
2023-07-03,335,2023-07-07,c,0.05,0.05,0.06,0.7068,0.7221,4108,5256,0.0035,0.0006,0.003,-0.0243,0.0001
2023-07-03,337.5,2023-07-07,c,0.04,0.04,0.05,0.7129,0.7319,1741,1683,0.0025,0.0004,0.0023,-0.0178,0.0001
2023-07-03,340,2023-07-07,c,0.03,0.03,0.04,0.7151,0.7369,9943,8590,0.0018,0.0003,0.0017,-0.0131,0.0001
2023-07-03,342.5,2023-07-07,c,0.03,0.03,0.04,0.7382,0.7607,2546,3593,0.0012,0.0002,0.0013,-0.0094,0
2023-07-03,345,2023-07-07,c,0.03,0.02,0.03,0.7307,0.7612,2388,4585,0.0009,0.0002,0.0009,-0.0067,0
2023-07-03,350,2023-07-07,c,0.03,0.02,0.03,0.7748,0.8066,11753,7543,0.0004,0.0001,0.0005,-0.0033,0
2023-07-03,355,2023-07-07,c,0.02,0.01,0.02,0.7682,0.8182,2823,2260,0.0002,0,0.0002,-0.0016,0
2023-07-03,360,2023-07-07,c,0.02,0.01,0.02,0.8086,0.8598,2932,5393,0.0001,0,0.0001,-0.0007,0
2023-07-03,365,2023-07-07,c,0.00,0.00,0.01,0,0.8477,1167,1123,0,0,0.0001,-0.0003,0
2023-07-03,370,2023-07-07,c,0.00,0.00,0.01,0,0.8859,1767,782,0,0,0,-0.0001,0
2023-07-03,375,2023-07-07,c,0.00,0.00,0.01,0,0.9235,1735,816,0,0,0,-0.0001,0
2023-07-03,380,2023-07-07,c,0.00,0.00,0.01,0,0.9606,1950,2000,0,0,0,0,0
2023-07-03,385,2023-07-07,c,0.00,0.00,0.01,0,0.9972,997,601,0,0,0,0,0
2023-07-03,390,2023-07-07,c,0.00,0.00,0.01,0,1.0334,730,225,0,0,0,0,0
2023-07-03,395,2023-07-07,c,0.00,0.00,0.01,0,1.0691,979,106,0,0,0,0,0
2023-07-03,400,2023-07-07,c,0.00,0.00,0.01,0,1.1037,3341,741,0,0,0,0,0
2023-07-03,405,2023-07-07,c,0.00,0.00,0.01,0,1.1373,624,34,0,0,0,0,0
2023-07-03,410,2023-07-07,c,0.00,0.00,0.01,0,1.1705,286,55,0,0,0,0,0
2023-07-03,415,2023-07-07,c,0.00,0.00,0.01,0,1.2034,152,21,0,0,0,0,0
2023-07-03,420,2023-07-07,c,0.00,0.00,0.01,0,1.2358,430,0,0,0,0,0,0
2023-07-03,425,2023-07-07,c,0.00,0.00,0.01,0,1.2678,161,0,0,0,0,0,0
2023-07-03,430,2023-07-07,c,0.00,0.00,0.01,0,1.2995,176,0,0,0,0,0,0
2023-07-03,435,2023-07-07,c,0.00,0.00,0.01,0,1.3308,59,1,0,0,0,0,0
2023-07-03,440,2023-07-07,c,0.00,0.00,0.01,0,1.3618,133,0,0,0,0,0,0
2023-07-03,445,2023-07-07,c,0.00,0.00,0.01,0,1.3924,28,6,0,0,0,0,0
2023-07-03,450,2023-07-07,c,0.00,0.00,0.01,0,1.4226,390,0,0,0,0,0,0
2023-07-03,455,2023-07-07,c,0.00,0.00,0.01,0,1.4525,100,0,0,0,0,0,0
2023-07-03,460,2023-07-07,c,0.00,0.00,0.01,0,1.4821,236,0,0,0,0,0,0
2023-07-03,465,2023-07-07,c,0.00,0.00,0.01,0,1.5114,141,0,0,0,0,0,0
2023-07-03,470,2023-07-07,c,0.00,0.00,0.01,0,1.5404,16,0,0,0,0,0,0
2023-07-03,475,2023-07-07,c,0.00,0.00,0.01,0,1.5685,60,0,0,0,0,0,0
2023-07-03,480,2023-07-07,c,0.00,0.00,0.01,0,1.5959,1,0,0,0,0,0,0
2023-07-03,485,2023-07-07,c,0.00,0.00,0.01,0,1.6231,5,2,0,0,0,0,0
2023-07-03,490,2023-07-07,c,0.00,0.00,0.01,0,1.65,45,8,0,0,0,0,0
2023-07-03,495,2023-07-07,c,0.00,0.00,0.01,0,1.6767,20,0,0,0,0,0,0
2023-07-03,500,2023-07-07,c,0.00,0.00,0.01,0,1.703,502,1016,0,0,0,0,0
2023-07-03,20,2023-07-07,p,0.00,0.00,0.01,0,0,114,4,0,0,0,0,0
2023-07-03,30,2023-07-07,p,0.00,0.00,0.01,0,0,2,0,0,0,0,0,0
2023-07-03,40,2023-07-07,p,0.00,0.00,0.01,0,0,0,0,0,0,0,0,0
2023-07-03,50,2023-07-07,p,0.00,0.00,0.01,0,0,20,0,0,0,0,0,0
2023-07-03,60,2023-07-07,p,0.00,0.00,0.01,0,0,51,0,0,0,0,0,0
2023-07-03,70,2023-07-07,p,0.00,0.00,0.01,0,0,0,0,0,0,0,0,0
2023-07-03,80,2023-07-07,p,0.00,0.00,0.01,0,0,157,0,0,0,0,0,0
2023-07-03,85,2023-07-07,p,0.00,0.00,0.01,0,0,12,0,0,0,0,0,0
2023-07-03,90,2023-07-07,p,0.00,0.00,0.01,0,0,6398,0,0,0,0,0,0
2023-07-03,95,2023-07-07,p,0.00,0.00,0.01,0,0,5146,0,0,0,0,0,0
2023-07-03,100,2023-07-07,p,0.00,0.00,0.01,0,0,52,0,0,0,0,0,0
2023-07-03,105,2023-07-07,p,0.00,0.00,0.01,0,0,229,0,0,0,0,0,0
2023-07-03,110,2023-07-07,p,0.00,0.00,0.01,0,0,4163,0,0,0,0,0,0
2023-07-03,115,2023-07-07,p,0.00,0.00,0.01,0,0,1718,0,0,0,0,0,0
2023-07-03,120,2023-07-07,p,0.00,0.00,0.01,0,2.5121,853,0,0,0,0,0,0
2023-07-03,125,2023-07-07,p,0.00,0.00,0.01,0,2.3957,1543,2,0,0,0,0,0
2023-07-03,130,2023-07-07,p,0.00,0.00,0.01,0,2.2839,3660,0,0,0,0,0,0
2023-07-03,135,2023-07-07,p,0.00,0.00,0.01,0,2.1764,1390,6,0,0,0,0,0
2023-07-03,140,2023-07-07,p,0.00,0.00,0.01,0,2.073,6148,17,0,0,0,0,0
2023-07-03,145,2023-07-07,p,0.00,0.00,0.01,0,1.9732,907,9,0,0,0,0,0
2023-07-03,150,2023-07-07,p,0.00,0.00,0.01,0,1.8768,19830,112,0,0,0,0,0
2023-07-03,155,2023-07-07,p,0.00,0.00,0.01,0,1.7831,1239,38,0,0,0,0,0
2023-07-03,160,2023-07-07,p,0.00,0.00,0.01,0,1.6912,6413,6746,0,0,0,0,0
2023-07-03,165,2023-07-07,p,0.00,0.00,0.01,0,1.6021,5510,823,0,0,0,0,0
2023-07-03,170,2023-07-07,p,0.00,0.00,0.01,0,1.5158,16000,184,0,0,0,0,0
2023-07-03,175,2023-07-07,p,0.00,0.00,0.01,0,1.4319,4635,890,0,0,0,0,0
2023-07-03,180,2023-07-07,p,0.00,0.00,0.01,0,1.3505,13464,385,0,0,0,0,0
2023-07-03,185,2023-07-07,p,0.00,0.01,0.02,1.2713,1.3501,4347,983,-0.0012,0,0,-0.0186,-0.0037
2023-07-03,190,2023-07-07,p,0.01,0.01,0.02,1.1943,1.2684,4338,792,-0.0012,0,0,-0.0185,-0.004
2023-07-03,195,2023-07-07,p,0.01,0.01,0.02,1.1177,1.189,3861,2786,-0.0013,0,0,-0.0183,-0.0042
2023-07-03,200,2023-07-07,p,0.01,0.02,0.03,1.1106,1.1556,18012,1990,-0.0022,0,0,-0.0289,-0.0071
2023-07-03,202.5,2023-07-07,p,0.02,0.02,0.03,1.0717,1.1154,810,424,-0.0023,0,0,-0.0287,-0.0073
2023-07-03,205,2023-07-07,p,0.03,0.02,0.03,1.0333,1.0757,3435,2108,-0.0024,0,0,-0.0285,-0.0075
2023-07-03,207.5,2023-07-07,p,0.03,0.02,0.03,0.9954,1.0365,316,363,-0.0025,0,0,-0.0283,-0.0078
2023-07-03,210,2023-07-07,p,0.04,0.03,0.04,0.9978,1.028,7854,2558,-0.0034,0,0,-0.0378,-0.0107
2023-07-03,212.5,2023-07-07,p,0.04,0.03,0.04,0.9596,0.9886,747,577,-0.0035,0,0.0001,-0.0375,-0.0111
2023-07-03,215,2023-07-07,p,0.04,0.03,0.04,0.9218,0.9496,4843,2821,-0.0037,0,0.0001,-0.0373,-0.0115
2023-07-03,217.5,2023-07-07,p,0.04,0.04,0.05,0.9111,0.935,823,496,-0.0047,0,0.0002,-0.046,-0.0148
2023-07-03,220,2023-07-07,p,0.04,0.04,0.05,0.8731,0.8957,31391,5135,-0.0049,0.0001,0.0004,-0.0457,-0.0154
2023-07-03,222.5,2023-07-07,p,0.04,0.04,0.05,0.8354,0.8569,2265,1067,-0.0051,0.0001,0.0005,-0.0455,-0.0161
2023-07-03,225,2023-07-07,p,0.04,0.04,0.05,0.7983,0.8185,11080,5388,-0.0054,0.0002,0.001,-0.0452,-0.0168
2023-07-03,227.5,2023-07-07,p,0.05,0.05,0.06,0.7805,0.7972,3536,2417,-0.0066,0.0003,0.0014,-0.053,-0.0206
2023-07-03,230,2023-07-07,p,0.05,0.05,0.06,0.7429,0.7585,23188,7457,-0.0069,0.0004,0.0023,-0.0526,-0.0216
2023-07-03,232.5,2023-07-07,p,0.05,0.06,0.07,0.7202,0.7352,3280,3102,-0.0083,0.0006,0.004,-0.06,-0.026
2023-07-03,235,2023-07-07,p,0.06,0.07,0.08,0.6964,0.7082,10766,9521,-0.0098,0.0009,0.0053,-0.0669,-0.0307
2023-07-03,237.5,2023-07-07,p,0.07,0.08,0.09,0.6694,0.68,4797,4082,-0.0114,0.0013,0.0072,-0.0734,-0.0357
2023-07-03,240,2023-07-07,p,0.09,0.09,0.10,0.6404,0.6498,24259,15604,-0.0131,0.0018,0.0106,-0.0791,-0.0409
2023-07-03,242.5,2023-07-07,p,0.11,0.11,0.12,0.6194,0.6269,4317,2618,-0.0162,0.0024,0.0133,-0.0917,-0.0506
2023-07-03,245,2023-07-07,p,0.14,0.13,0.14,0.5941,0.6008,16850,8537,-0.0195,0.0032,0.0163,-0.1028,-0.0607
2023-07-03,247.5,2023-07-07,p,0.17,0.16,0.17,0.5717,0.5779,3776,5751,-0.0241,0.0041,0.0237,-0.1185,-0.0752
2023-07-03,250,2023-07-07,p,0.21,0.21,0.22,0.556,0.5605,22945,19321,-0.0314,0.0051,0.0284,-0.1436,-0.0981
2023-07-03,252.5,2023-07-07,p,0.28,0.27,0.28,0.5376,0.5413,3613,6075,-0.0404,0.0064,0.0334,-0.1703,-0.1259
2023-07-03,255,2023-07-07,p,0.38,0.37,0.38,0.5252,0.5282,16223,15470,-0.0538,0.0079,0.0391,-0.2094,-0.168
2023-07-03,257.5,2023-07-07,p,0.51,0.50,0.51,0.5129,0.5154,4494,10846,-0.0714,0.0097,0.0452,-0.2548,-0.223
2023-07-03,260,2023-07-07,p,0.71,0.70,0.71,0.5054,0.5073,8409,35218,-0.0959,0.0117,0.0518,-0.3134,-0.3
2023-07-03,262.5,2023-07-07,p,0.98,0.97,0.99,0.4992,0.5023,5201,15286,-0.1278,0.0143,0.0655,-0.3804,-0.4002
2023-07-03,265,2023-07-07,p,1.35,1.35,1.37,0.4955,0.4983,5622,30917,-0.1678,0.0172,0.0728,-0.4531,-0.5263
2023-07-03,267.5,2023-07-07,p,1.85,1.85,1.88,0.4933,0.4968,2127,10648,-0.2162,0.0203,0.0868,-0.5271,-0.6792
2023-07-03,270,2023-07-07,p,2.51,2.51,2.54,0.4943,0.4974,3919,36781,-0.2727,0.0232,0.0994,-0.5983,-0.8587
2023-07-03,272.5,2023-07-07,p,3.34,3.30,3.40,0.4936,0.5028,1732,11380,-0.3353,0.0255,0.1052,-0.6591,-1.0587
2023-07-03,275,2023-07-07,p,4.36,4.35,4.40,0.501,0.5054,1875,41960,-0.402,0.0268,0.1136,-0.7064,-1.2733
2023-07-03,277.5,2023-07-07,p,5.57,5.55,5.60,0.5064,0.5106,575,26744,-0.4696,0.027,0.1178,-0.7338,-1.4927
2023-07-03,280,2023-07-07,p,6.95,6.90,7.00,0.5107,0.5192,758,42058,-0.5361,0.0264,0.1174,-0.7418,-1.7104
2023-07-03,282.5,2023-07-07,p,8.50,8.45,8.55,0.5181,0.5268,293,20846,-0.5991,0.0251,0.1158,-0.732,-1.9196
2023-07-03,285,2023-07-07,p,10.19,10.10,10.25,0.5212,0.535,881,5230,-0.658,0.0234,0.1087,-0.7023,-2.1178
2023-07-03,287.5,2023-07-07,p,12.01,11.95,12.05,0.5306,0.5402,162,1435,-0.7111,0.0215,0.1041,-0.662,-2.2998
2023-07-03,290,2023-07-07,p,13.95,13.90,14.00,0.5382,0.5491,664,2467,-0.7578,0.0195,0.092,-0.6141,-2.4638
2023-07-03,292.5,2023-07-07,p,16.00,15.90,16.10,0.5401,0.5637,132,266,-0.7986,0.0175,0.0854,-0.5603,-2.6107
2023-07-03,295,2023-07-07,p,18.13,18.05,18.20,0.5495,0.569,501,963,-0.8341,0.0154,0.0785,-0.5025,-2.7422
2023-07-03,297.5,2023-07-07,p,20.33,20.25,20.40,0.5549,0.5784,151,198,-0.8641,0.0135,0.0715,-0.4451,-2.858
2023-07-03,300,2023-07-07,p,22.59,22.50,22.70,0.559,0.5943,270,887,-0.8883,0.0116,0.0572,-0.3939,-2.9569
2023-07-03,302.5,2023-07-07,p,24.90,24.80,25.00,0.5621,0.6031,120,165,-0.91,0.0099,0.0505,-0.3393,-3.0481
2023-07-03,305,2023-07-07,p,27.26,27.15,27.35,0.565,0.6144,130,316,-0.9274,0.0084,0.0441,-0.291,-3.1272
2023-07-03,307.5,2023-07-07,p,29.64,29.55,29.75,0.5732,0.6309,26,261,-0.9401,0.007,0.0381,-0.2554,-3.192
2023-07-03,310,2023-07-07,p,32.05,31.95,32.15,0.5713,0.6415,66,220,-0.9527,0.0058,0.0327,-0.2125,-3.2567
2023-07-03,312.5,2023-07-07,p,34.48,34.40,34.55,0.5809,0.6459,33,160,-0.9622,0.0048,0.0277,-0.1783,-3.3123
2023-07-03,315,2023-07-07,p,36.92,36.85,37.00,0.5808,0.6608,108,229,-0.9698,0.0039,0.0213,-0.1493,-3.3621
2023-07-03,317.5,2023-07-07,p,39.35,39.30,39.45,0.5544,0.672,11,89,-0.9785,0.0032,0.0193,-0.1091,-3.4155
2023-07-03,320,2023-07-07,p,41.83,41.75,41.95,0,0.7047,59,41,-0.9999,0.0025,0.0128,0.0053,-3.5066
2023-07-03,322.5,2023-07-07,p,44.31,44.25,44.40,0,0.7078,16,45,-1,0.002,0.0108,0.0055,-3.5341
2023-07-03,325,2023-07-07,p,46.80,46.70,47.05,0,0.8156,143,41,-0.9999,0.0016,0.0082,0.0049,-3.5612
2023-07-03,327.5,2023-07-07,p,49.29,49.10,49.50,0,0.8249,23,35,-0.9999,0.0013,0.0065,0.0052,-3.5888
2023-07-03,330,2023-07-07,p,51.79,51.70,52.00,0,0.8565,68,45,-0.9999,0.001,0.0051,0.0052,-3.6162
2023-07-03,332.5,2023-07-07,p,54.29,54.20,54.50,0,0.8879,8,29,-0.9999,0.0007,0.0039,0.0053,-3.6436
2023-07-03,335,2023-07-07,p,56.79,56.70,57.00,0,0.9181,26,32,-0.9999,0.0006,0.003,0.0053,-3.671
2023-07-03,337.5,2023-07-07,p,59.29,59.20,59.50,0,0.9478,0,20,-0.9999,0.0004,0.0023,0.0053,-3.6985
2023-07-03,340,2023-07-07,p,61.79,61.70,62.00,0,0.9773,32,30,-1,0.0003,0.0017,0.0054,-3.7259
2023-07-03,342.5,2023-07-07,p,64.29,64.20,64.50,0,1.0066,0,15,-1,0.0002,0.0013,0.0054,-3.7533
2023-07-03,345,2023-07-07,p,66.79,66.70,67.00,0,1.0356,0,4,-1,0.0002,0.0009,0.0054,-3.7807
2023-07-03,350,2023-07-07,p,71.79,71.70,72.00,0,1.093,0,5,-1,0.0001,0.0005,0.0054,-3.8355
2023-07-03,355,2023-07-07,p,76.79,76.70,77.00,0,1.1496,1,51,-1,0,0.0002,0.0055,-3.8903
2023-07-03,360,2023-07-07,p,81.79,81.70,82.00,0,1.2042,0,50,-1,0,0.0001,0.0055,-3.9451
2023-07-03,365,2023-07-07,p,86.79,86.70,87.00,0,1.2573,0,0,-1,0,0.0001,0.0055,-3.9999
2023-07-03,370,2023-07-07,p,91.79,91.70,92.00,0,1.3095,0,0,-1,0,0,0.0055,-4.0547
2023-07-03,375,2023-07-07,p,96.79,96.70,97.00,0,1.3611,0,2,-1,0,0,0.0055,-4.1095
2023-07-03,380,2023-07-07,p,101.79,101.70,102.00,0,1.412,0,0,-1,0,0,0.0056,-4.1643
2023-07-03,385,2023-07-07,p,106.79,106.70,107.00,0,1.4621,0,1,-1,0,0,0.0056,-4.2191
